price,surface,bedrooms,restrooms,Aire acondicionado,Ascensor,Bajos,Balcón,Calefacción,Parking,Piscina,Terraza,location_mean_price
750.0,55,1,1,0,0,0,1,0,0,0,0,1484.52
500.0,45,1,1,0,0,1,0,0,0,0,0,1484.52
600.0,52,1,1,0,1,0,0,0,0,0,0,1484.52
650.0,75,3,1,0,1,0,0,0,0,0,1,1484.52
835.0,80,2,1,0,1,0,0,1,0,0,0,1484.52
750.0,55,1,1,0,1,0,0,1,0,0,0,1484.52
630.0,60,1,1,0,1,0,0,0,0,0,1,1484.52
750.0,85,3,1,0,1,0,0,0,0,0,1,1484.52
850.0,100,3,2,0,1,0,0,1,0,0,0,1484.52
780.0,75,2,1,0,0,0,0,1,0,0,1,1484.52
1270.0,90,2,2,0,1,0,0,0,0,0,0,1484.52
700.0,50,1,1,0,1,0,0,0,0,0,0,1484.52
800.0,81,3,1,0,0,0,0,0,0,0,1,1484.52
650.0,55,1,1,1,0,0,0,0,0,0,1,1484.52
1000.0,55,2,1,0,1,1,0,0,0,0,0,1484.52
1600.0,124,3,2,0,1,0,0,0,0,0,0,1484.52
625.0,75,3,1,0,0,0,0,1,0,0,1,1484.52
875.0,115,3,2,0,1,0,0,1,0,0,0,1484.52
960.0,110,3,2,0,1,0,0,0,0,0,0,1484.52
850.0,100,2,1,0,0,0,0,1,0,0,0,1484.52
625.0,52,1,1,0,1,0,0,0,1,0,0,1484.52
1000.0,112,4,2,0,1,0,0,1,0,0,0,1484.52
725.0,75,3,1,0,0,0,0,1,0,0,1,1484.52
650.0,69,2,1,0,0,0,0,0,0,0,1,1484.52
1150.0,65,2,1,0,1,0,0,0,0,0,1,1484.52
750.0,76,2,1,0,1,0,0,0,0,0,0,1484.52
1600.0,142,3,2,0,1,0,0,0,0,0,0,1484.52
800.0,65,3,1,0,0,0,0,0,0,0,1,1484.52
650.0,70,2,1,0,0,0,0,1,0,0,0,1484.52
750.0,95,2,2,0,0,0,0,0,0,0,1,1484.52
1500.0,200,3,3,1,0,1,0,0,0,0,0,1484.52
750.0,56,1,1,0,0,1,0,0,0,0,0,1484.52
600.0,84,2,2,0,0,0,0,0,1,0,1,1484.52
440.0,55,2,1,0,0,0,0,1,0,0,1,1484.52
810.0,71,3,1,0,0,0,0,0,0,0,1,1484.52
400.0,55,2,1,0,0,0,0,0,0,0,0,1484.52
650.0,80,3,1,1,0,0,0,1,0,0,0,1484.52
990.0,44,1,1,0,1,0,0,0,0,0,1,1484.52
1500.0,250,5,3,0,0,0,0,0,0,1,1,1484.52
900.0,70,3,1,0,0,0,0,1,0,0,0,1484.52
750.0,70,2,2,0,1,0,0,0,0,0,0,1484.52
725.0,70,2,2,0,1,0,0,0,0,0,0,1484.52
1050.0,77,2,2,0,1,1,0,0,0,0,0,1484.52
390.0,55,1,1,0,0,0,0,1,0,0,0,1484.52
810.0,70,2,1,0,1,1,0,0,0,0,0,1484.52
1425.0,291,5,3,0,0,0,1,1,0,0,0,1484.52
475.0,27,1,1,0,0,0,1,0,0,0,0,1484.52
760.0,67,3,1,0,0,0,0,0,0,0,0,1484.52
500.0,40,1,1,0,1,0,0,1,0,0,0,1484.52
1200.0,137,4,3,0,0,0,0,1,0,0,0,1484.52
700.0,50,2,1,0,0,0,0,1,0,0,0,1484.52
900.0,85,2,2,0,1,0,0,0,0,0,0,1484.52
1400.0,250,5,4,0,0,0,1,0,0,0,1,1484.52
800.0,81,2,1,0,1,0,1,0,0,0,0,1484.52
1100.0,90,3,1,0,0,0,0,0,0,0,0,1484.52
750.0,46,1,1,0,0,0,0,1,0,0,0,1484.52
925.0,68,1,1,0,1,0,0,0,0,0,0,1484.52
750.0,60,3,1,0,0,0,0,1,0,0,1,1484.52
1100.0,70,2,1,0,1,0,0,0,0,0,0,1484.52
1400.0,301,4,4,0,0,0,0,0,0,1,1,1484.52
650.0,60,2,1,0,0,0,0,1,0,0,1,1484.52
830.0,80,2,1,0,1,0,0,0,0,0,0,1484.52
550.0,50,1,1,0,0,0,0,0,0,0,0,1484.52
600.0,40,1,1,0,1,0,0,0,0,0,0,1484.52
750.0,70,3,1,0,1,0,0,0,0,0,0,1484.52
750.0,85,3,1,0,1,0,0,0,0,0,0,1484.52
650.0,43,1,1,1,0,1,0,0,0,0,0,1484.52
1000.0,185,3,3,1,0,0,0,0,0,0,1,1484.52
900.0,170,4,3,1,0,0,0,0,0,0,0,1484.52
650.0,70,2,2,0,1,0,0,1,0,0,0,1484.52
550.0,35,1,1,1,0,0,0,1,0,0,0,1484.52
1795.0,175,3,2,0,1,0,0,0,1,0,0,1484.52
1600.0,240,4,3,0,0,1,0,0,0,0,1,1484.52
800.0,81,2,1,0,1,0,0,0,0,0,0,1484.52
850.0,30,1,1,0,0,0,0,0,0,1,1,1484.52
600.0,40,1,1,0,0,0,0,0,0,0,0,1484.52
600.0,40,1,1,0,0,0,0,0,0,0,0,1484.52
700.0,97,3,-1,0,0,0,0,0,0,0,0,1484.52
1490.0,110,2,2,0,1,0,0,0,0,0,0,1484.52
775.0,70,2,2,0,0,1,0,0,0,0,1,1484.52
1400.0,160,6,2,0,0,0,0,0,0,0,0,1484.52
895.0,93,3,2,0,1,0,0,0,1,0,0,1484.52
700.0,55,2,1,0,0,1,0,1,0,0,0,1484.52
725.0,60,3,1,0,0,0,0,1,0,0,0,1484.52
700.0,81,1,2,0,1,0,0,0,0,0,0,1484.52
800.0,81,2,1,0,0,0,1,0,0,0,0,1484.52
700.0,68,2,2,0,0,0,1,0,0,0,0,1484.52
800.0,60,2,1,0,0,0,0,1,0,1,0,1484.52
850.0,25,1,1,1,0,0,0,1,0,0,0,1484.52
850.0,25,1,1,1,0,0,0,1,0,0,0,1484.52
850.0,25,1,1,1,0,0,0,1,0,0,0,1484.52
850.0,25,1,1,1,0,0,0,1,0,0,0,1484.52
700.0,85,3,1,0,1,0,0,0,0,0,0,1484.52
600.0,70,2,2,0,0,0,0,0,0,0,0,1484.52
850.0,90,3,2,0,1,0,0,0,0,0,0,1484.52
1600.0,134,3,2,0,1,0,0,0,0,0,1,1484.52
1250.0,83,3,2,0,1,0,0,0,0,0,0,1484.52
950.0,59,2,1,0,1,1,0,0,0,0,0,1484.52
950.0,80,2,2,0,1,0,0,0,0,0,0,1484.52
850.0,80,2,2,0,1,0,0,0,0,0,0,1484.52
1450.0,180,5,3,1,0,0,0,1,0,0,0,1484.52
675.0,60,3,1,0,0,0,0,1,0,0,1,1484.52
600.0,60,1,1,0,1,0,0,0,0,0,0,1484.52
1000.0,95,2,2,0,1,0,0,0,0,0,0,1484.52
950.0,110,3,2,0,1,0,0,0,0,0,0,1484.52
1400.0,147,3,2,0,1,0,0,0,0,0,0,1484.52
990.0,81,3,1,1,0,0,0,0,0,0,0,1484.52
1900.0,105,4,2,0,0,0,0,0,0,0,0,1484.52
750.0,69,3,-1,0,0,0,0,0,0,0,0,1484.52
750.0,69,3,-1,0,0,0,0,0,0,0,0,1484.52
750.0,40,1,1,0,0,0,0,0,0,0,1,1484.52
500.0,35,1,1,0,0,0,0,0,0,0,1,1484.52
550.0,35,1,1,1,0,0,0,0,0,0,0,1484.52
490.0,29,1,1,1,0,0,0,0,0,0,0,1484.52
475.0,35,1,1,0,0,0,0,0,0,0,1,1484.52
490.0,35,1,1,0,0,0,0,0,0,0,0,1484.52
550.0,50,2,1,0,0,0,0,0,0,0,0,1484.52
500.0,90,4,1,0,0,0,0,0,0,0,0,1484.52
688.0,18,3,1,1,1,0,0,0,0,0,0,1484.52
1175.0,180,3,2,0,1,0,0,0,1,0,0,1484.52
880.0,81,4,1,1,0,0,0,0,0,0,1,1484.52
1100.0,35,3,1,1,0,0,0,0,0,0,1,1484.52
970.0,117,3,2,0,1,0,0,0,1,0,0,1484.52
1700.0,300,5,3,0,0,0,0,1,0,0,1,1484.52
1700.0,77,3,1,1,0,0,0,0,0,0,1,1484.52
1850.0,46,3,1,1,1,0,0,0,0,0,0,1484.52
675.0,45,1,1,0,0,0,0,0,0,0,0,1484.52
950.0,80,3,2,0,0,0,0,1,0,0,0,1484.52
790.0,64,1,1,1,1,0,0,0,0,0,0,1484.52
1000.0,92,2,1,1,0,0,0,0,0,0,0,1484.52
1200.0,90,2,2,0,1,0,0,0,0,0,0,1484.52
1600.0,115,2,2,0,1,0,0,0,0,0,1,1484.52
1200.0,140,4,2,0,1,0,0,1,0,0,0,1484.52
890.0,90,1,1,0,1,0,0,0,0,0,0,1484.52
1375.0,70,1,1,0,1,0,0,0,0,0,0,1484.52
680.0,80,3,1,0,0,0,1,0,0,0,1,1484.52
450.0,55,1,1,0,0,0,1,0,1,0,0,1484.52
1100.0,135,4,3,0,0,0,0,0,0,0,0,1484.52
620.0,70,2,1,0,0,0,0,0,0,0,1,1484.52
1050.0,63,3,1,1,0,0,0,0,0,0,0,1484.52
775.0,75,2,1,0,0,1,0,0,0,0,1,1484.52
620.0,34,1,1,0,1,0,0,1,0,0,0,1484.52
650.0,70,2,1,0,0,0,0,0,0,0,0,1484.52
1200.0,100,3,2,0,0,0,1,0,0,0,1,1484.52
1800.0,450,4,3,0,0,0,0,0,0,0,0,1484.52
1200.0,81,2,1,0,1,0,0,0,0,0,1,1484.52
1200.0,81,2,1,0,1,0,0,0,0,0,1,1484.52
580.0,45,1,1,0,0,0,0,1,0,1,0,1484.52
1750.0,253,5,4,1,0,0,0,0,0,0,1,1484.52
690.0,64,2,1,0,0,0,0,1,0,0,1,1484.52
650.0,70,1,1,0,0,1,0,0,1,0,0,1484.52
745.0,80,2,1,0,1,0,0,0,0,0,0,1484.52
780.0,72,1,1,0,1,0,0,0,0,0,0,1484.52
1000.0,90,2,1,0,1,0,0,0,0,0,0,1484.52
550.0,55,1,1,0,1,0,0,0,1,0,0,1484.52
790.0,65,3,1,0,1,0,0,0,0,0,1,1484.52
840.0,67,2,1,0,0,0,0,1,0,0,0,1484.52
850.0,65,2,1,0,0,0,0,1,0,0,0,1484.52
1200.0,301,4,3,0,0,0,0,1,0,0,1,1484.52
850.0,86,2,1,0,1,0,0,0,0,0,0,1484.52
1350.0,140,4,3,0,1,0,0,0,0,0,0,1484.52
850.0,120,4,2,0,1,0,0,0,0,0,1,1484.52
695.0,70,3,1,0,1,0,0,1,0,0,0,1484.52
800.0,50,1,1,0,0,1,0,0,1,0,0,1484.52
800.0,85,2,2,0,1,0,0,0,0,0,0,1484.52
980.0,89,1,1,0,1,1,0,0,0,0,0,1484.52
999.0,90,3,2,0,1,0,0,0,0,0,0,1484.52
1380.0,120,3,2,0,1,0,0,0,0,0,1,1484.52
850.0,150,3,3,0,0,0,0,0,0,0,0,1484.52
990.0,145,3,2,0,1,0,0,0,0,0,0,1484.52
1200.0,92,2,2,0,0,0,0,1,0,0,0,1484.52
750.0,75,3,1,0,1,0,0,0,0,0,0,1484.52
750.0,101,3,1,1,0,0,0,0,0,0,1,1484.52
750.0,80,3,1,0,1,0,0,0,0,0,0,1484.52
750.0,94,3,1,0,0,0,0,0,0,0,1,1484.52
625.0,102,2,2,0,0,0,0,1,0,0,0,1484.52
650.0,70,2,2,0,0,0,0,0,0,0,0,1484.52
1100.0,80,3,1,0,0,0,0,0,0,0,1,1484.52
650.0,90,3,2,0,1,0,0,0,0,0,0,1484.52
650.0,38,1,1,0,1,0,0,0,0,0,0,1484.52
1095.0,120,3,2,0,1,0,0,0,0,0,1,1484.52
595.0,70,2,1,0,0,0,0,1,0,0,1,1484.52
1400.0,240,5,3,0,0,0,0,1,0,0,0,1484.52
775.0,67,2,1,0,1,0,0,0,0,0,0,1484.52
850.0,120,3,3,0,1,0,0,0,0,0,0,1484.52
750.0,70,3,2,0,1,0,0,0,0,0,1,1484.52
810.0,80,3,1,0,1,0,0,0,0,0,1,1484.52
590.0,48,1,1,0,1,0,0,0,0,0,0,1484.52
950.0,94,3,1,0,0,0,0,1,0,0,1,1484.52
600.0,87,2,1,0,1,0,0,0,0,0,0,1484.52
1100.0,233,6,3,0,0,0,0,1,0,0,0,1484.52
450.0,107,4,1,0,0,0,0,0,0,0,0,1484.52
775.0,66,2,1,0,1,0,0,0,0,0,1,1484.52
650.0,57,1,1,0,1,0,0,0,0,0,0,1484.52
865.0,90,2,1,0,1,0,0,0,0,0,0,1484.52
750.0,78,2,1,0,1,0,0,0,0,0,0,1484.52
550.0,60,1,1,0,1,0,0,0,0,0,0,1484.52
800.0,119,4,2,0,0,0,0,0,0,0,0,1484.52
1850.0,320,3,3,0,0,0,0,0,0,1,1,1484.52
570.0,80,1,1,1,0,0,0,1,0,0,0,1484.52
650.0,65,3,1,0,1,0,0,1,0,0,0,1484.52
550.0,48,1,1,0,0,0,1,0,0,0,0,1484.52
1100.0,130,3,2,0,1,0,0,0,0,0,0,1484.52
890.0,80,3,1,0,0,0,0,0,0,0,1,1484.52
950.0,106,3,2,0,0,0,1,0,0,0,0,1484.52
850.0,118,2,1,0,0,0,0,1,0,0,1,1484.52
840.0,82,2,1,0,1,1,0,0,0,0,0,1484.52
785.0,89,3,1,0,1,0,0,0,0,0,0,1484.52
720.0,80,3,2,0,1,0,0,0,0,0,1,1484.52
680.0,48,1,1,0,1,0,0,0,0,0,0,1484.52
850.0,138,3,2,0,1,0,0,0,0,0,0,1484.52
490.0,52,1,1,0,0,0,0,1,0,0,0,1484.52
750.0,87,2,1,0,1,0,0,0,0,0,0,1484.52
690.0,60,2,1,0,0,0,0,0,0,0,0,1484.52
1500.0,135,3,3,0,0,0,0,0,0,1,1,1484.52
1300.0,110,3,2,0,0,0,0,1,0,1,0,1484.52
225.0,20,1,1,0,1,0,0,0,0,0,0,1484.52
1190.0,142,4,2,0,1,0,0,0,0,0,0,1484.52
750.0,70,3,1,0,0,0,0,0,0,0,1,1484.52
900.0,90,2,2,0,0,0,0,0,0,0,1,1484.52
800.0,98,3,2,0,1,0,0,0,1,0,0,1484.52
850.0,55,1,1,0,0,1,0,0,0,0,0,1484.52
650.0,90,3,1,0,0,0,0,1,0,0,0,1484.52
400.0,50,2,1,0,0,0,0,0,0,0,0,1484.52
650.0,45,1,1,1,0,0,0,0,0,0,0,1484.52
690.0,50,1,1,0,1,0,0,0,0,0,0,1484.52
650.0,64,2,1,0,1,0,0,0,0,0,0,1484.52
1590.0,204,3,3,0,0,0,0,0,0,1,0,1484.52
900.0,84,3,2,0,1,0,0,0,0,0,0,1484.52
750.0,74,1,1,0,1,0,0,0,1,0,0,1484.52
750.0,89,2,2,1,0,0,0,0,0,0,0,1484.52
675.0,67,2,1,0,1,0,0,0,0,0,0,1484.52
700.0,55,2,1,0,0,0,0,1,0,0,0,1484.52
895.0,70,2,2,0,1,0,0,0,0,0,1,1484.52
850.0,90,3,2,0,0,0,0,1,0,0,1,1484.52
1100.0,120,3,2,0,1,0,0,0,0,0,1,1484.52
540.0,40,1,1,0,1,0,0,1,0,0,0,1484.52
975.0,111,2,2,0,1,0,0,0,0,0,0,1484.52
550.0,169,3,2,0,0,0,1,0,0,0,1,1484.52
1200.0,130,3,3,0,0,0,0,0,1,1,0,1484.52
750.0,69,2,1,0,1,0,0,0,0,0,0,1484.52
850.0,89,3,1,0,1,0,0,0,0,0,0,1484.52
750.0,78,3,1,0,1,0,0,0,0,0,0,1484.52
750.0,50,1,1,0,0,0,0,1,0,0,0,1484.52
825.0,50,1,1,0,1,0,0,0,0,0,0,1484.52
800.0,187,3,3,0,0,0,1,0,0,0,1,1484.52
830.0,94,2,1,0,1,0,0,0,0,0,0,1484.52
675.0,76,3,1,0,0,0,0,0,0,0,1,1484.52
1000.0,122,3,2,0,1,0,0,0,1,0,0,1484.52
735.0,60,3,1,0,0,0,0,0,0,0,0,1484.52
700.0,70,3,1,0,1,0,0,0,0,0,0,1484.52
900.0,102,3,1,0,1,0,0,0,0,0,0,1484.52
700.0,41,1,1,0,0,0,0,0,0,0,0,1484.52
675.0,83,3,1,0,1,0,0,0,0,0,0,1484.52
850.0,90,3,2,0,0,0,0,1,0,0,1,1484.52
1150.0,48,1,1,0,1,0,0,0,0,0,0,1484.52
800.0,95,3,1,0,1,0,0,1,0,0,0,1484.52
1200.0,90,2,2,0,0,0,0,1,0,0,0,1484.52
700.0,85,3,1,0,0,0,0,0,0,0,0,1484.52
675.0,75,2,1,0,0,0,0,1,0,1,0,1484.52
850.0,55,1,1,0,1,0,0,0,0,0,0,1484.52
900.0,92,3,2,0,1,0,0,0,0,0,0,1484.52
700.0,60,1,1,0,0,0,0,0,0,0,0,1484.52
800.0,100,3,2,0,1,0,0,0,0,0,0,1484.52
550.0,95,3,2,0,0,0,0,0,1,0,0,1484.52
675.0,40,1,1,0,0,1,0,1,0,0,0,1484.52
850.0,65,2,1,0,0,1,0,0,0,0,1,1484.52
950.0,100,3,2,0,0,0,0,1,0,0,1,1484.52
750.0,74,3,2,0,0,0,0,1,0,0,0,1484.52
795.0,70,2,1,0,1,0,0,1,0,0,0,1484.52
750.0,70,3,1,0,1,0,0,1,0,0,0,1484.52
1300.0,80,2,1,0,0,0,0,0,0,0,0,1484.52
1280.0,295,4,3,0,0,0,0,1,0,0,0,1484.52
1195.0,90,2,2,0,0,0,0,1,1,0,0,1484.52
800.0,70,3,1,0,0,0,0,0,0,1,1,1484.52
495.0,40,1,1,0,1,0,0,1,0,0,0,1484.52
375.0,375,3,3,0,0,0,0,1,0,1,0,1484.52
900.0,118,3,2,0,1,0,0,0,0,0,0,1484.52
1250.0,218,4,3,0,0,0,1,0,0,0,1,1484.52
750.0,70,3,2,0,1,0,0,0,0,0,1,1484.52
650.0,40,3,1,0,1,0,1,0,0,0,0,1484.52
1100.0,71,2,2,0,1,0,0,0,0,0,0,1484.52
500.0,72,2,1,1,0,1,0,0,0,0,0,1484.52
1200.0,108,3,2,0,1,0,0,0,0,0,1,1484.52
800.0,60,1,1,0,1,0,0,0,0,0,0,1484.52
550.0,65,2,1,0,0,0,1,1,0,0,0,1484.52
360.0,250,6,4,0,0,0,0,1,0,0,0,1484.52
800.0,87,3,1,0,1,0,0,0,0,0,0,1484.52
1100.0,210,5,3,0,0,0,0,1,0,0,1,1484.52
900.0,74,2,1,0,1,0,0,0,0,0,0,1484.52
1500.0,250,4,3,0,0,1,0,1,0,0,0,1484.52
1350.0,90,2,2,0,1,0,0,0,0,0,0,1484.52
860.0,90,2,2,0,1,0,0,0,0,0,0,1484.52
895.0,103,3,2,0,1,0,0,0,0,0,1,1484.52
839.0,56,2,-1,0,1,0,0,0,0,0,0,1484.52
839.0,56,2,-1,0,1,0,0,0,0,0,0,1484.52
1200.0,164,4,3,0,1,0,0,0,0,0,0,1484.52
1200.0,90,3,2,0,1,0,0,0,0,0,0,1484.52
1200.0,146,3,3,0,0,0,0,1,0,0,0,1484.52
900.0,88,3,1,0,0,0,0,0,0,0,0,1484.52
800.0,62,3,1,0,1,0,0,0,0,0,0,1484.52
940.0,45,1,1,0,0,1,0,0,0,0,1,1484.52
450.0,45,1,1,0,1,0,0,0,0,0,0,1484.52
700.0,60,1,1,0,1,0,0,0,0,0,0,1484.52
1100.0,178,4,2,0,0,0,0,0,0,0,1,1484.52
1800.0,160,3,3,0,0,0,0,0,1,0,0,1484.52
1600.0,130,4,2,0,1,0,0,0,0,0,1,1484.52
850.0,240,4,3,0,0,0,1,0,0,0,1,1484.52
475.0,60,2,1,0,0,0,0,0,0,0,1,1484.52
500.0,43,1,1,0,0,0,0,0,0,0,0,1484.52
900.0,75,3,1,0,1,0,0,0,0,0,0,1484.52
1000.0,112,3,1,0,1,0,0,0,0,0,0,1484.52
525.0,55,1,1,0,1,0,0,0,0,0,0,1484.52
775.0,90,3,1,0,1,0,0,0,0,0,1,1484.52
620.0,80,2,1,0,0,0,0,1,0,0,0,1484.52
600.0,60,2,1,0,1,0,0,0,0,0,0,1484.52
700.0,75,2,1,0,1,0,0,0,0,0,0,1484.52
800.0,68,2,2,0,1,0,0,0,0,0,0,1484.52
550.0,55,1,1,0,1,0,0,0,1,0,0,1484.52
900.0,77,2,1,0,0,0,0,1,0,0,1,1484.52
1600.0,150,3,2,0,0,0,0,1,0,0,1,1484.52
750.0,90,2,2,0,0,0,0,1,0,0,0,1484.52
1000.0,90,2,1,0,1,0,0,0,0,0,0,1484.52
560.0,55,1,1,0,0,1,0,1,0,0,0,1484.52
850.0,110,3,2,0,1,0,0,0,0,0,0,1484.52
820.0,71,3,1,0,0,0,0,0,0,0,1,1484.52
850.0,64,3,1,0,1,0,0,0,0,0,1,1484.52
800.0,59,2,1,0,1,0,0,0,0,0,1,1484.52
760.0,65,3,1,0,1,0,0,0,0,0,0,1484.52
800.0,80,2,1,0,0,0,0,0,0,0,0,1484.52
685.0,70,2,1,0,1,0,0,0,0,0,0,1484.52
775.0,83,3,1,0,1,0,0,0,0,0,0,1484.52
1300.0,150,4,2,0,0,0,0,1,0,1,0,1484.52
750.0,90,1,1,0,1,0,0,0,0,0,0,1484.52
925.0,75,3,2,0,1,1,0,0,0,0,0,1484.52
900.0,70,3,1,0,0,0,0,1,0,0,0,1484.52
650.0,70,3,1,0,1,0,0,0,0,0,1,1484.52
880.0,95,1,1,0,1,0,0,0,1,0,0,1484.52
1400.0,150,5,2,0,1,0,0,0,0,0,0,1484.52
900.0,73,2,1,0,1,0,0,0,0,0,0,1484.52
850.0,85,2,2,0,1,0,0,0,0,0,0,1484.52
800.0,83,2,2,0,1,0,0,0,1,0,0,1484.52
595.0,12,8,8,0,0,0,0,0,0,0,1,1484.52
725.0,68,3,1,0,1,0,0,0,0,0,0,1484.52
650.0,90,3,1,0,0,1,0,0,0,0,1,1484.52
1280.0,80,2,2,0,1,0,0,0,0,0,0,1484.52
1350.0,100,3,2,0,0,0,0,1,0,0,0,1484.52
625.0,70,3,1,0,0,0,0,0,0,0,0,1484.52
1200.0,96,3,2,0,1,0,0,0,0,0,1,1484.52
750.0,60,1,1,1,0,0,0,1,0,0,0,1484.52
1180.0,90,2,2,0,1,0,0,0,0,1,0,1484.52
700.0,92,3,2,1,0,1,0,0,0,0,0,1484.52
1050.0,94,3,2,0,1,0,0,0,0,0,0,1484.52
1100.0,128,2,2,0,1,1,0,0,0,0,0,1484.52
1700.0,285,3,3,0,0,0,0,1,0,0,0,1484.52
550.0,105,3,1,0,0,0,0,0,0,0,1,1484.52
800.0,107,3,2,0,0,0,0,0,0,0,1,1484.52
750.0,70,3,1,0,1,0,0,0,0,0,1,1484.52
900.0,362,4,3,0,0,0,0,0,1,0,1,1484.52
780.0,90,2,1,0,1,0,0,0,0,0,0,1484.52
805.0,77,2,1,0,1,0,0,0,0,0,0,1484.52
1300.0,106,2,2,0,1,0,0,0,0,0,0,1484.52
700.0,86,2,1,0,1,0,0,0,0,0,0,1484.52
550.0,120,3,2,0,0,0,1,1,0,0,0,1484.52
400.0,25,3,1,0,0,1,0,0,0,1,1,1484.52
1200.0,90,2,2,0,1,0,0,0,0,0,0,1484.52
560.0,61,1,1,0,0,0,0,1,0,0,0,1484.52
980.0,100,3,2,0,1,0,0,0,0,0,0,1484.52
900.0,110,3,1,0,1,1,0,0,0,0,0,1484.52
790.0,82,3,1,0,1,0,0,0,0,0,0,1484.52
700.0,120,2,1,0,0,0,0,0,1,1,0,1484.52
650.0,80,1,1,0,0,1,0,0,0,0,0,1484.52
650.0,80,1,1,0,0,1,0,0,0,0,0,1484.52
1100.0,80,2,1,0,1,0,0,0,0,1,0,1484.52
590.0,54,2,1,0,0,0,0,1,0,0,0,1484.52
680.0,85,3,1,0,1,0,0,0,0,0,0,1484.52
550.0,57,1,1,0,1,0,0,0,0,0,0,1484.52
770.0,63,3,1,0,0,0,1,0,0,0,1,1484.52
1195.0,90,2,2,0,1,0,0,0,0,0,0,1484.52
800.0,54,1,1,0,0,1,0,0,0,0,0,1484.52
1500.0,365,6,3,0,0,0,0,0,0,1,0,1484.52
1000.0,113,3,2,0,1,0,0,0,0,0,0,1484.52
725.0,70,2,1,0,0,0,0,1,0,0,1,1484.52
650.0,68,2,1,0,0,0,0,0,0,0,1,1484.52
750.0,95,3,2,0,0,1,0,0,0,0,1,1484.52
750.0,80,3,1,0,0,0,0,0,0,1,0,1484.52
750.0,55,1,1,0,0,1,0,0,0,0,0,1484.52
585.0,93,2,2,0,0,0,1,1,0,0,0,1484.52
950.0,69,1,1,0,1,0,0,0,0,0,1,1484.52
970.0,100,3,2,0,1,0,0,0,0,0,0,1484.52
650.0,116,3,1,0,0,0,0,0,0,0,1,1484.52
1350.0,130,2,2,0,1,0,0,0,0,0,1,1484.52
600.0,70,2,1,0,0,0,0,0,1,0,0,1484.52
1100.0,71,1,1,0,1,0,0,0,0,0,0,1484.52
650.0,65,2,1,0,0,0,0,0,1,0,0,1484.52
1800.0,320,4,3,0,0,0,1,0,0,0,1,1484.52
825.0,85,3,2,0,1,0,0,0,0,0,1,1484.52
700.0,80,2,1,0,0,0,0,0,0,0,0,1484.52
790.0,60,1,1,0,0,0,0,1,0,0,0,1484.52
600.0,70,2,1,0,0,0,0,1,0,0,0,1484.52
1000.0,95,3,2,0,1,0,0,0,0,0,0,1484.52
500.0,40,1,1,0,1,0,0,0,1,0,0,1484.52
850.0,45,1,1,0,1,0,0,0,0,0,0,1484.52
550.0,60,1,1,0,1,0,0,0,0,0,0,1484.52
980.0,70,2,2,1,0,0,0,0,0,0,0,1484.52
475.0,67,2,2,0,0,0,0,0,0,0,1,1484.52
955.0,85,3,2,0,1,0,0,0,0,0,1,1484.52
730.0,65,2,1,0,0,0,0,0,0,0,0,1484.52
775.0,70,3,1,0,0,0,0,0,0,0,0,1484.52
800.0,70,2,2,0,0,0,0,1,0,0,1,1484.52
920.0,75,2,2,0,1,0,0,0,0,0,0,1484.52
650.0,55,1,1,0,1,0,0,0,1,0,0,1484.52
670.0,90,1,-1,0,0,1,0,1,0,0,0,1484.52
1020.0,115,3,2,0,1,0,0,0,0,0,1,1484.52
1000.0,77,3,2,0,1,0,0,0,0,0,0,1484.52
1490.0,140,3,3,0,0,0,0,1,0,0,1,1484.52
850.0,85,2,2,0,0,0,0,1,0,1,0,1484.52
1290.0,98,2,2,0,1,0,0,0,0,0,0,1484.52
595.0,85,2,2,0,0,0,1,0,0,0,0,1484.52
1100.0,65,2,1,0,1,0,0,0,1,0,0,1484.52
725.0,96,3,2,0,0,0,0,1,0,0,0,1484.52
1150.0,140,3,2,0,1,0,0,0,0,0,0,1484.52
600.0,68,2,1,0,0,0,0,1,0,0,1,1484.52
600.0,70,1,1,0,0,0,0,1,0,0,0,1484.52
725.0,71,2,2,0,0,0,0,0,1,0,0,1484.52
700.0,42,2,1,1,0,0,0,0,0,1,0,1484.52
600.0,52,1,1,0,0,0,0,0,0,0,1,1484.52
1100.0,85,2,1,0,1,0,0,0,0,0,1,1484.52
825.0,80,2,1,0,0,0,0,0,0,0,0,1484.52
1700.0,400,4,3,0,0,1,0,0,0,0,1,1484.52
850.0,62,3,1,0,0,0,0,0,0,0,0,1484.52
1500.0,103,3,2,0,1,0,0,0,1,0,0,1484.52
1500.0,140,5,3,1,0,0,0,0,0,0,0,1484.52
1200.0,111,3,2,0,1,0,0,0,0,0,0,1484.52
650.0,80,3,1,0,1,0,0,0,0,0,1,1484.52
800.0,138,3,2,0,0,0,0,1,0,0,0,1484.52
950.0,120,2,2,0,0,0,0,0,0,1,1,1484.52
900.0,95,2,2,0,0,0,0,0,1,0,0,1484.52
1600.0,200,4,2,0,0,0,0,1,0,0,1,1484.52
800.0,70,3,1,0,1,0,0,0,0,0,1,1484.52
1300.0,10,3,2,0,0,0,0,0,0,0,1,1484.52
750.0,87,2,1,0,1,0,0,0,0,0,0,1484.52
800.0,80,3,2,0,0,0,0,1,0,0,1,1484.52
950.0,114,3,2,0,1,0,0,1,0,0,0,1484.52
895.0,100,3,1,0,1,0,0,0,0,0,0,1484.52
